time,open,high,low,close,Volume,Max,Avg,Min,ROC
2007-10-18,7309.9399,7472.3301,6917.04,7006.3999,412819055,,,,7.5528293951662295
2007-10-19,6973.7002,6996.0898,6686.6299,6807.6602,294032130,,,,2.7276751230239635
2007-10-22,6692.5,6880.25,6655.4902,6831.7002,254009194,,,,3.0198614934292007
2007-10-23,6917.0098,7194.6201,6917.0098,7183.6001,242237088,,,,8.065664497395446
2007-10-24,7265.1099,7333.6802,7147.1401,7234.5098,301212723,,,,8.002906766394954
2007-10-25,7241.3501,7364.3999,7223.4102,7326.8701,280879347,,,,8.168994351550298
2007-10-26,7355,7521.8198,7296.29,7511.3198,309193660,,,,10.013087646043076
2007-10-29,7630.5,7763.3101,7630.5,7747.0498,338253733,,,,10.995455491000998
2007-10-30,7747.0498,7837.9502,7685.0498,7733.6602,399176494,,,,10.889408262727967
2007-10-31,7731.1201,7842.2202,7731.1201,7785.2202,341868436,,,,12.327708993209901
2007-11-01,7880.3398,7931.6602,7675.8799,7711.0498,394000613,,,,13.988351414756146
2007-11-02,7589.9302,7817.0698,7540.02,7805.4102,284691529,,,,10.947161792402547
2007-11-05,7821.2598,7865.3701,7711.2402,7742.2598,363245632,,,,7.900193468226908
2007-11-06,7742.2598,7882.2598,7670.7402,7707.4502,421091969,,,,6.029886740640036
2007-11-07,7732.8101,7778.9399,7587.1401,7635.5098,283792428,,,,6.928234924706676
2007-11-08,7560.3301,7605.2202,7496.5801,7559.2598,253537420,,,,2.370874833541314
2007-11-09,7559.2598,7559.2598,7559.2598,7559.2598,105999766,,,,1.8619890654461428
2007-11-12,7448.02,7488.46,7296.6299,7467.75,286547160,,,,2.804928414096916
2007-11-13,7467.75,7647.2998,7455.5498,7596.5698,317204644,,,,8.423297391289353
2007-11-14,7705.6401,7906.2598,7705.6401,7901.1001,356404917,,,,16.061904793661693
2007-11-15,7913.4302,7956.5098,7882.8398,7899.1499,430731188,,,,15.62494940864062
2007-11-16,7864.2402,7994.5,7829.7598,7927.6299,430344427,,,,10.357338794513357
2007-11-19,8012.0098,8057.52,7986.2002,7999.5298,403690275,,,,10.574593457596816
2007-11-20,7999.5298,8042.4502,7814.4702,7855.3198,422464884,,,,7.212488999907343
2007-11-21,7844.6299,7867.3198,7479.8501,7524.2998,309052986,,,,0.17280584964575152
2007-11-22,7586.21,7588.0898,7300,7474.21,280659865,,,,-3.5218542160397592
2007-11-23,7559.2798,7637.6899,7480.8501,7605.5698,250738805,,,,-1.656271373288421
2007-11-26,7723.9902,7801.6899,7712.3701,7761.0098,237504758,,,,-0.3109790009536267
2007-11-27,7728.27,7756.8198,7680.9102,7742.3999,249260098,,,,0.4065607253632387
2007-11-28,7807.3901,7816.77,7645.1699,7669.4902,285039919,,,,-1.7413562710643966
2007-11-29,7814.2598,7816.9502,7662.0601,7681.1099,296052933,,,,-0.7898197887908571
2007-11-30,7730.6099,7880.9902,7709.54,7865.98,331734239,,,,2.0568384600136547
2007-12-03,7943.25,8025.77,7932.79,8019.1401,399869197,,,,5.024291894694443
2007-12-04,8067.4302,8092.52,8031.1899,8057.3599,372080840,,,,6.589270817230022
2007-12-05,8115.25,8183.2002,8072.3799,8168.75,453697399,,,,8.062829114564897
2007-12-06,8288.04,8301.7197,8141.0601,8181.9302,443988382,,,,9.563525827725885
2007-12-07,8275.9297,8283.8896,8098.21,8219.2002,344056765,,,,8.196204555377074
2007-12-10,8270.21,8272.79,8198.7803,8240.5703,339750176,,,,4.296492839016174
2007-12-11,8311.2598,8385.71,8309.25,8360.75,342389613,,,,5.843668063572254
2007-12-12,8322.8896,8465.6602,8268.6602,8452.2598,320907398,,,,6.61773955920924
2007-12-13,8494.7402,8515.0996,8373.4102,8388.3398,380024494,,,,4.86041067063716
2007-12-14,8405.0801,8442.9404,8356.2197,8390.5195,324200606,,,,6.813213384386975
2007-12-17,8376.0801,8393.0098,7986.3501,8032.1602,367776328,,,,6.749603464763599
2007-12-18,8053.4199,8089.6099,7919.6001,8000.8799,329352373,,,,7.046495883845917
2007-12-19,8056.25,8157.8999,7907.29,8002.1802,347196321,,,,5.214736179266931
2007-12-20,8038.2998,8064.04,7976.2002,7995.6201,264009917,,,,3.0229352371130918
2007-12-24,8060.6099,8248.2803,8060.6099,8240.1602,210496980,,,,6.429018216948467
2007-12-26,8283.5303,8418.5703,8283.5303,8412.1602,262408666,,,,9.68343371766744
2007-12-27,8458.1797,8476.3398,8406.6104,8425.6797,291509797,,,,9.69351838072256
2007-12-28,8410.1904,8503.1299,8373.4697,8497.5898,301972559,,,,8.029639027813447
2007-12-31,8549.1699,8616.6504,8549.1699,8592.4297,327717326,,,,7.149015890120201
2008-01-01,8620.0996,8685.3203,8601.2402,8660.6299,328559317,,,,7.487191927469934
2008-01-02,8703.6201,8787.3604,8595.0801,8765.7305,423615700,,,,7.308100994644219
2008-01-03,8733.5596,8817.0898,8719.8496,8746.04,350980167,,,,6.894580938859649
2008-01-04,8770.0996,8888.5996,8770.0996,8850.4805,393016949,,,,7.680556314956295
2008-01-07,8817.2305,8910.3701,8764.8398,8882.2803,358143032,,,,7.787203757002121
2008-01-08,8939.1904,8991.4199,8717.2998,8799.8604,377416374,,,,5.25204557007445
2008-01-09,8803.4805,8882.8799,8705.4004,8778.9805,331811041,,,,3.8654834059880634
2008-01-10,8806.3203,8893.5996,8550.1396,8566.4902,285078587,,,,2.1237861632643975
2008-01-11,8602.1699,8656.5801,8467.4004,8623.6904,258423210,,,,2.7789804910172626
2008-01-14,8657.9805,8688.9502,8611.8604,8667.4697,220526042,,,,7.909572072529123
2008-01-15,8711.6504,8743.1797,8489.6602,8508.4404,241053987,,,,6.343808510361462
2008-01-16,8452.4902,8452.4902,8179.27,8343.6299,246193847,,,,4.266958397162815
2008-01-17,8388.6797,8443.8496,8287.8203,8324.2305,291495895,,,,4.1098801079856155
2008-01-18,8287.0801,8304.4004,7943.48,7972.7998,248321021,,,,-3.2446019678112625
2008-01-21,7930.8501,7930.8501,6943.9399,7195.23,342453625,,,,-14.466322217686733
2008-01-22,6946.73,6946.73,6124.8198,6737.1201,350536695,,,,-20.040633635764724
2008-01-23,6978.6201,7330.3701,6862.71,7182.9302,334248858,,,,-15.470970368562623
2008-01-24,7303.5,7425.5801,6892.3101,6970.3101,289319654,,,,-18.878473919897193
2008-01-25,7076.6001,7467.3101,7076.6001,7452.4902,212019802,,,,-13.949790187893836
2008-01-28,7330.3999,7402.54,7092.6602,7386.6401,170821739,,,,-15.732749255752275
2008-01-29,7463.8999,7532.4199,7289.9399,7373.4199,202500613,,,,-15.694189598949935
2008-01-30,7380.6201,7384.8501,7182.8198,7209.9302,162837746,,,,-18.536285120338945
2008-01-31,7228.8198,7292.8101,7037.1201,7160.0298,217258047,,,,-19.389733737630415
2008-02-01,7216.3501,7320.5498,7082.7402,7296.9102,177281979,,,,-17.079250484473587
2008-02-04,7389.46,7589.5698,7389.46,7505.1401,198033560,,,,-14.51011766115667
2008-02-05,7484.5801,7560.9302,7447.4102,7537.8101,217688152,,,,-12.008186269798108
2008-02-06,7384.8901,7401.9399,7244.9199,7360.1201,318071343,,,,-14.652315208347455
2008-02-07,7382.5,7424.9502,7116.1099,7126.8701,310980046,,,,-17.77450228640545
2008-02-08,7143.1201,7172.1001,6940.1899,7047.6001,245111406,,,,-17.169307550182754
2008-02-11,7037.75,7037.75,6622.5,6678.96,206555191,,,,-19.951387105509077
2008-02-12,6737.7598,6797.3501,6603.6001,6629.6401,183681082,,,,-20.357321917022844
2008-02-13,6699.4102,6806.21,6643.25,6729.5098,196714711,,,,-15.59414548450094
2008-02-14,6850.5298,7105.6699,6850.5298,7086.8301,244082531,,,,-1.5065522575372774
2008-02-15,7014.77,7249.0498,6970.6802,7236.5698,263289844,,,,7.4134005715587605
2008-02-18,7284.4702,7299.6699,7180.27,7234.1299,206836478,,,,0.7127968471696986
2008-02-19,7293.3901,7352.29,7218.5801,7238.9502,206655168,,,,3.854062389562848
2008-02-20,7211.7598,7211.7598,7028.5498,7074.2998,185473524,,,,-5.074684969059072
2008-02-21,7147.0298,7197.0801,7031.73,7121.1499,202269119,,,,-3.5941943347151746
2008-02-22,7049.6201,7049.7798,6979.5098,6997.4702,171993240,,,,-5.098715454954629
2008-02-25,7052.3901,7083.0498,6901.46,7073.1899,150078597,,,,-1.8965551150550595
2008-02-26,7122.04,7182.4702,7116.54,7162.7998,144452678,,,,0.038686989822298325
2008-02-27,7225.5498,7303.9102,7155.6299,7178.1899,189737749,,,,-1.6269941214296422
2008-02-28,7173.5498,7213.7002,7122.04,7177.4199,164526881,,,,-4.366610025041369
2008-02-29,7157.1001,7170.3799,6969.6899,7108.1201,268492116,,,,-5.700461994923427
2008-03-03,6991.6699,6991.6699,6735.6201,6751.98,186241002,,,,-8.262638268633694
2008-03-04,6765.1201,6779.25,6493.8701,6597.4399,218335422,,,,-7.428649499308255
2008-03-05,6591.5498,6640.5898,6533.8599,6613.5601,186582244,,,,-6.158692233402971
2008-03-07,6498.6802,6498.6802,6231.77,6354.9399,210044799,,,,-4.851355600273092
2008-03-10,6247.4399,6362.2798,6079.0601,6341.75,277634626,,,,-4.342469510524404
2008-03-11,6295.4102,6508.6499,6274.1299,6490.0898,257409834,,,,-3.557762855178546
2008-03-12,6630.0801,6717.0498,6454.23,6479.3799,236101841,,,,-8.571536094819038
2008-03-13,6369.9702,6369.9702,6077.54,6121.0498,216577934,,,,-15.415038213270607
2008-03-14,6151.29,6274.5801,6108.1299,6260.8398,228440559,,,,-13.454141872680502
2008-03-17,6092.29,6092.29,5837.5298,5859.5098,227808004,,,,-19.05580729095222
2008-03-18,5839.48,5952.98,5795.6401,5828.0498,268224944,,,,-17.616584471017187
2008-03-19,6000.0298,6080.8398,5831.02,5852.8101,211460024,,,,-17.81088472804091
2008-03-24,5888.9399,5941.5298,5773.5098,5859.7202,196166971,,,,-16.259447592931515
2008-03-25,5959.6499,6241.4399,5959.6499,6221.98,252965347,,,,-12.034314249077362
2008-03-26,6244.5898,6288.9199,6181.8501,6220.7798,230778866,,,,-13.15156120934721
2008-03-27,6174.3398,6261.7202,6149.8701,6211.3101,211214479,,,,-13.469688228783145
2008-03-28,6239.46,6420.9302,6198.7002,6395.4702,238910150,,,,-10.894579262389263
2008-03-31,6352.1499,6352.1499,6127.9702,6157.27,237412628,,,,-13.376956025264677
2008-04-01,6197.2598,6238.2598,6037.8398,6149.29,159297051,,,,-8.926122411500028
2008-04-02,6278.46,6371.54,6176.3398,6188.7402,155347181,,,,-6.194822631123932
2008-04-03,6203.5298,6256.71,6162.7798,6203.25,159120869,,,,-6.204073052878127
2008-04-04,6217.3799,6218.71,6028.8901,6045.1401,172817764,,,,-4.874944608052087
2008-04-07,6045.1401,6214.0098,6024.1802,6187.9399,170323210,,,,-2.425357354042649
2008-04-08,6193.3101,6198.9702,6115.73,6143.4902,180124857,,,,-5.340443825600064
2008-04-09,6135.2002,6247.8799,6116.9199,6235.77,201464436,,,,-3.7597718263131856
2008-04-10,6232.6499,6311.7202,6206.8599,6220.0698,210673319,,,,1.617696363130397
2008-04-11,6266.6001,6315.0698,6222.0298,6273.04,184157304,,,,0.19486523197734948
2008-04-15,6240.9902,6415.3999,6199.5698,6397.3799,222143119,,,,9.179438525727871
2008-04-16,6445.1401,6510.75,6424.5298,6442.71,275493607,,,,10.546584553893144
2008-04-17,6513.52,6576.8501,6513.52,6555.1699,321744702,,,,12.000385934271131
2008-04-21,6601.6802,6680.4302,6601.6802,6673.71,262587935,,,,13.89127419428662
2008-04-22,6659.21,6732.6802,6634.3501,6712.52,323897700,,,,7.883985483720631
2008-04-23,6735.5698,6755.7402,6654.2598,6688.7402,328275611,,,,7.522536001033181
2008-04-24,6733.2002,6752.3198,6664.6401,6673.6499,247993690,,,,7.44351501626043
2008-04-25,6710.1699,6803.8198,6685.3901,6794.5898,264482466,,,,6.240660772682515
2008-04-28,6837.3398,6843.75,6765.8101,6776.8999,226247093,,,,10.063386858136802
2008-04-29,6792.8501,6923.29,6775.0298,6908.8701,265288518,,,,12.352321975382525
2008-04-30,6944.2402,6965.79,6870.9502,6885.0298,265418035,,,,11.250910161004981
2008-05-02,6977.6699,7005.3501,6947.9399,6990.1299,263210287,,,,12.684961915125134
2008-05-05,7022.3901,7066.27,6967.4102,6981.5498,273083676,,,,15.490289464093648
2008-05-06,6976.3198,6992.6099,6868.96,6916.23,267601772,,,,11.769508297907016
2008-05-07,6925.7202,6943.1499,6861.2402,6897.2598,236090526,,,,12.269403473615041
2008-05-08,6854.9199,6854.9199,6791.21,6812.75,198389858,,,,9.252746653580866
2008-05-09,6794.8501,6832.2402,6632.4702,6653.4502,246076829,,,,6.9674523588143655
2008-05-12,6621.8799,6685.9102,6534.7798,6673.9702,227744095,,,,6.391322229732311
2008-05-13,6723.3101,6778.8398,6620.8901,6639.75,248513768,,,,3.788583823199246
2008-05-14,6620.77,6726.2598,6601.0298,6715.3999,219402760,,,,4.232534135480261
2008-05-15,6755.0601,6846.8501,6755.0601,6843.54,209686032,,,,4.3991247274918095
2008-05-16,6843.54,6911.6201,6843.54,6896.6699,223674684,,,,3.340868872036691
2008-05-20,6871.8198,6892.4702,6807.2202,6847.1899,209945788,,,,2.0062495158301186
2008-05-21,6793.3599,6890.0801,6781.9502,6872.6001,273564758,,,,2.7487971501718587
2008-05-22,6828.5098,6828.5098,6730.73,6745.7598,281322746,,,,1.0805166749906894
2008-05-23,6770.1201,6805.9399,6634.6299,6642.9199,219140254,,,,-2.232215696082196
2008-05-26,6573.8999,6573.8999,6489.2402,6505.4702,164696498,,,,-4.005219259620473
2008-05-27,6545.5898,6567.75,6442.25,6457.04,201999163,,,,-6.539855192819447
2008-05-28,6484.3799,6553.5498,6427.23,6543.0498,232258538,,,,-4.9670082764202474
2008-05-29,6583.6602,6592.6899,6435.73,6477.3301,263911819,,,,-7.336055371445956
2008-05-30,6506.0298,6535.0801,6429.4502,6474.9702,212920673,,,,-7.2559763163187645
2008-06-02,6525.6299,6540.4502,6296.3501,6323.0698,196452698,,,,-8.576351567255562
2008-06-03,6250.3198,6293.4302,6174.4902,6283.1001,216134080,,,,-8.904401426201172
2008-06-04,6297.3198,6304.9502,6064.4902,6087.9302,206569296,,,,-10.639166269127742
2008-06-05,6088.9502,6179.96,5998.04,6169.1602,229992310,,,,-7.278779962913076
2008-06-06,6225.1001,6246.5898,6094.02,6109.4502,199761329,,,,-8.458533422879228
2008-06-09,5956.0898,5957.4102,5816.9502,5928.25,195408158,,,,-10.715764900786928
2008-06-10,5899.1899,5951.04,5775.25,5864.4199,210816415,,,,-12.672067377551118
2008-06-11,5905.4199,5978.2002,5905.4199,5957.79,205689610,,,,-12.942862904286379
2008-06-12,5874.4302,5997.71,5799.25,5989.48,268268401,,,,-13.154028149150655
2008-06-13,6020.1499,6020.96,5944.1001,5964.6299,245809218,,,,-12.88937524574863
2008-06-16,6037.7598,6099.3501,6028.1401,6045.6802,194904774,,,,-12.032125948954894
2008-06-17,6049.46,6178.2202,6034.8501,6166.7598,195802060,,,,-8.583169534142025
2008-06-18,6166.7598,6215.8101,6065.3301,6076.48,239656844,,,,-8.526971701103912
2008-06-19,6022.0898,6023.7202,5941.6099,5953.1401,152590026,,,,-8.490241028234978
2008-06-20,5983.2402,5987.6499,5724.0801,5747.6299,190555651,,,,-10.986614609790246
2008-06-23,5699.3701,5704.2598,5551.3501,5587.6099,188154418,,,,-14.602363258797133
2008-06-24,5588.4702,5630.27,5454.21,5492.0498,197420448,,,,-15.21121024849421
2008-06-25,5383.5801,5550.8901,5359.8901,5543.1499,244157351,,,,-14.391113336706931
2008-06-26,5571.6299,5625.4702,5533.3901,5591.1001,223902317,,,,-11.576176179488016
2008-06-27,5492.1001,5492.1001,5354.9502,5367.1899,224340258,,,,-14.577361261521194
2008-06-30,5365.5,5393,5201.0098,5215.3701,187684216,,,,-14.33262326167931
2008-07-01,5224.7998,5234.1401,4986.3701,5002.8398,212599752,,,,-18.905659152764432
2008-07-02,4999.0698,5257.5601,4899.7598,5244.79,322648330,,,,-14.152831624685314
2008-07-03,5187.6401,5187.6401,4960.0498,5028.1802,268118263,,,,-15.182723400666305
2008-07-04,5024.6802,5178.7998,4994.54,5161.9302,262840025,,,,-11.97884380686997
2008-07-07,5193.79,5302.6499,5186.1602,5204.1899,511886322,,,,-12.648987292267766
2008-07-08,5104.46,5196.8301,5040.6802,5159.5698,225921980,,,,-13.856131083165806
2008-07-09,5237.75,5387.4199,5237.75,5378.5098,254825945,,,,-9.82659628219347
2008-07-10,5349.8701,5413.23,5312.4302,5377.8999,234884044,,,,-11.045577634093174
2008-07-11,5423.9502,5424.3799,5186.3799,5226.8501,246090844,,,,-15.24154873033972
2008-07-14,5183.6099,5273.5898,5160.5698,5186.7598,185137276,,,,-14.64203288746116
2008-07-15,5106.6802,5106.6802,4932.98,4956.4702,184372306,,,,-16.74191910921095
2008-07-16,4975.3101,5031.1699,4862.2998,4895.0498,212583816,,,,-14.833594278573853
2008-07-17,4994.1802,5074.79,4970.7002,5045.27,214343099,,,,-9.706116026460613
2008-07-18,5089.6401,5221.25,5047.8799,5203.98,228107471,,,,-5.245214637347248
2008-07-21,5247.3301,5271.5298,5177.7402,5260.2402,170348563,,,,-5.103771413434086
2008-07-22,5261.4902,5396.3398,5250.29,5372.1099,214307615,,,,-3.9167640729594395
2008-07-23,5549.3101,5710.2002,5549.3101,5692.25,345474606,,,,6.05643001377685
2008-07-24,5755.6899,5783.3901,5589.4302,5641.1699,348358563,,,,8.164325672688115
2008-07-25,5546.71,5574.8799,5482.7402,5508.25,280914199,,,,10.102466203295181
2008-07-28,5502.7798,5566.3999,5493.9702,5541.4702,214483277,,,,5.656664995166628
2008-07-29,5465.23,5479.8701,5321.4502,5342.3599,234471867,,,,6.248377892264096
2008-07-30,5420.6201,5526.3398,5420.6201,5514.3198,232429207,,,,6.826702151067452
2008-07-31,5539.77,5540.29,5476.48,5525.77,223565517,,,,6.1792537585917096
2008-08-01,5441.2598,5650.1602,5424.4702,5642.5698,297088849,,,,9.361245582916622
2008-08-04,5632.5698,5708.8501,5626.9399,5670.8999,311559525,,,,5.43626600810508
2008-08-05,5670.96,5811.1201,5667.2402,5803.5698,317426067,,,,7.915169637129168
2008-08-06,5905.1699,5953.6802,5797.6602,5811.9302,318273683,,,,11.19374171453664
2008-08-07,5797.8901,5884.7998,5788.1699,5829.5,256719619,,,,12.391940725691601
2008-08-08,5805.7402,5860.79,5754.27,5845.02,266669279,,,,17.927068339884315
2008-08-11,5918.6802,5972.3101,5918.6802,5964.9902,231493057,,,,21.857599896123638
2008-08-12,5987.7798,5993.1602,5844.3398,5872.46,234581998,,,,16.395356442767177
2008-08-13,5830.8398,5906.8198,5816.73,5844.3701,247813129,,,,12.305775579460347
2008-08-14,5828.6099,5829.71,5693.7002,5705.52,206290766,,,,8.465008879252325
2008-08-18,5697.75,5739.29,5643.2002,5658.5298,155624141,,,,5.331609094594283
2008-08-19,5620.7598,5646.3101,5558.1699,5627.21,170965282,,,,-1.1426061750625844
2008-08-20,5652.4199,5705.1099,5652.4199,5682.5801,194547869,,,,0.7340711365562711
2008-08-21,5673.0098,5673.0098,5512.8198,5527.1099,199735177,,,,0.34239368220397365
2008-08-22,5498.0298,5578.9502,5488.3999,5570.4702,181811586,,,,0.523326823989778
2008-08-25,5643.04,5665.3901,5577.5601,5587.23,132936259,,,,4.583556791072784
2008-08-26,5553.2202,5602.2998,5532.4702,5596.9302,156019352,,,,1.4981068018579475
2008-08-27,5623.48,5623.48,5528.02,5537.75,145156693,,,,0.21680236419538929
2008-08-28,5536.6899,5554.9902,5440.7402,5454.1602,151438814,,,,-3.3390743345345935
2008-08-29,5524.3599,5637.0601,5524.3599,5631.5098,190683894,,,,-0.694600516577634
2008-09-01,5588.1802,5630.7202,5548.9102,5617.1201,132081330,,,,-3.2126726553715286
2008-09-02,5648.54,5811.02,5639.8599,5792.5098,213714054,,,,-0.3341471650846731
2008-09-04,5752.7998,5780.9302,5700.25,5746.8501,172266380,,,,-1.4177871172484835
2008-09-05,5651.3999,5658.79,5604.3501,5615.1201,158117210,,,,-3.933261135120159
2008-09-08,5771.3398,5821.8999,5744.4302,5752.1201,163679930,,,,-3.5686580004775212
2008-09-09,5722.9102,5757.3901,5681.5601,5725.98,149072135,,,,-2.4943550062495183
2008-09-10,5678.0698,5723.77,5631.29,5649.79,171622371,,,,-3.3293596516072816
2008-09-11,5617.1499,5617.1499,5521.0498,5539.3901,175335403,,,,-2.9117398589436334
2008-09-15,5325.8999,5325.8999,5093.54,5224.3901,196844390,,,,-7.672305622566494
2008-09-16,5077.3501,5214.7202,5051.3398,5203.8999,198178762,,,,-7.522557359686233
2008-09-17,5239.2998,5239.2998,5074.5498,5099.8901,192472023,,,,-10.25396896737101
2008-09-18,4920.6499,5108.6602,4836.9302,5099.6099,332719414,,,,-7.734602852749499
2008-09-19,5242.0801,5349.8599,5222.1899,5336.02,232531951,,,,-4.208804491943954
2008-09-22,5389.0801,5392.27,5299.27,5318.1201,187027587,,,,-4.816517308218912
2008-09-23,5237.2998,5313.1099,5182.1401,5190.9302,191022260,,,,-7.253976474460947
2008-09-24,5209.0601,5280.0298,5197.6299,5226.48,161185237,,,,-5.620874904067544
2008-09-25,5234.8901,5234.8901,5142.9902,5174.7798,169663980,,,,-5.122335790576888
2008-09-26,5159.5,5159.5,4995.0601,5010.75,196592907,,,,-11.02297291571791
2008-09-29,5014.6401,5014.9302,4736.3101,4810.0298,201314803,,,,-14.368400276860733
2008-09-30,4669.7798,4939.2998,4650.3701,4897.5898,232751524,,,,-15.449607008001955
2008-10-01,4942.6802,5006.8198,4843.3599,4953.6201,179732383,,,,-13.802865677669226
2008-10-06,4700.7798,4700.7798,4457.8701,4478.2598,179216686,,,,-20.246411114162996
2008-10-07,4549.0698,4605.4502,4359.98,4423.23,219597013,,,,-23.10261393881537
2008-10-08,4308.1099,4308.1099,4035.6399,4252.4302,266285719,,,,-25.734455935927123
2008-10-10,4042.3101,4080.6299,3862.73,3934.7,263179121,,,,-30.356703523493795
2008-10-13,4015.1899,4205.4902,4015.1899,4203.7402,226795076,,,,-24.11185845170932
2008-10-14,4330.3701,4405.3301,4234.0898,4254.6699,247162577,,,,-18.561404899683886
2008-10-15,4186.25,4186.25,4020.5901,4034.74,178908257,,,,-22.466994417014064
2008-10-16,3868.54,4017.3601,3768.4199,3965.6499,247058690,,,,-22.240483182176806
2008-10-17,4020.2,4043.01,3749.5701,3771.6799,209578537,,,,-26.0398349293345
2008-10-20,3823.4199,3926.54,3764.74,3826.4099,199729187,,,,-28.29093781507566
2008-10-21,3879.25,3980.8601,3840.9199,3967.21,230209882,,,,-25.402023169803932
2008-10-22,3905.9299,3908.45,3776.78,3790.3,179599283,,,,-26.982258401394024
2008-10-23,3652.1599,3792.8601,3617.48,3640.1001,203774039,,,,-30.352740276438436
2008-10-24,3572.05,3574.3501,3218.77,3257.79,279341280,,,,-37.044857444948676
2008-10-27,3221.6599,3254.9199,2899.28,3162.3501,260557958,,,,-36.88868732225715
2008-10-28,3303.98,3369.3301,3303.98,3355.24,57759825,,,,-30.244922806923157
2008-10-29,3442.9099,3442.9099,3307.55,3350.6201,212009950,,,,-31.58634681900064
2008-10-31,3433.6101,3590.8401,3433.6101,3570.0701,233072891,,,,-27.930078852837347
2008-11-03,3691.04,3768.8201,3684.0701,3757.97,252472776,,,,-16.084145006504535
2008-11-04,3750.27,3889.8999,3687.3201,3879.5801,345895965,,,,-12.290789762232565
2008-11-05,3975.02,3988.6001,3708.1201,3730.6499,345617635,,,,-12.270167303392775
2008-11-06,3622.8101,3726.5,3566.0801,3610.5801,278169294,,,,-8.237474267415552
2008-11-07,3586.3999,3718.0601,3581.8401,3690.22,245999746,,,,-12.215792974075809
2008-11-10,3747.46,3886.3799,3737.7,3876.3201,280485559,,,,-8.892577071607834
2008-11-11,3842.4399,3842.4399,3643.4299,3655.97,275600944,,,,-9.38771767201852
2008-11-12,3612.2,3677.1599,3503.8101,3554.7,244596922,,,,-10.362737769665447
2008-11-14,3629.5,3653.0701,3468.8101,3494.3601,247185803,,,,-7.352686531007051
2008-11-17,3499.29,3506.6699,3339.3101,3435.9099,224912291,,,,-10.205388607216388
2008-11-18,3376.77,3392.95,3302.3401,3317.8501,198485023,,,,-16.368175619642013
2008-11-19,3327.4199,3405.28,3244.3601,3257.29,209540535,,,,-14.062475265810098
2008-11-20,3149.24,3171.04,3097.9099,3143.1299,191847667,,,,-13.6526520245968
2008-11-21,3142.78,3282.71,3118.24,3262.3,249076003,,,,0.13843740695380052
2008-11-24,3251.0601,3304.8401,3197.8,3259.24,193853167,,,,3.0638574773868226
2008-11-25,3332.4399,3346.1699,3187.02,3199.3799,195463468,,,,-4.645274257579186
2008-11-26,3221.55,3290.5701,3172.5701,3281.4199,225070621,,,,-2.0652953165296246
2008-11-28,3240.26,3304.5801,3232.3999,3295.6001,171869978,,,,-7.68808433201353
2008-12-01,3313.97,3376.29,3213.8,3223.21,187475315,,,,-14.230023124186724
2008-12-02,3138,3201.6899,3103.47,3190.3,175707993,,,,-17.766873791315714
2008-12-03,3221.9099,3227.26,3162.79,3204.3899,197258233,,,,-14.106389345191566
2008-12-04,3218.6599,3360.3101,3202.9299,3353.6799,266954074,,,,-7.115205670135944
2008-12-05,3347.5701,3401.1499,3268.3301,3278.8201,257502927,,,,-11.1483841071806
2008-12-08,3369.52,3415.98,3313.1101,3332.3101,210805533,,,,-14.034186701970247
2008-12-10,3376.4399,3487.3201,3365.8999,3479.6599,273418601,,,,-4.822525896000233
2008-12-11,3491.3899,3517.76,3427.4399,3494.23,349452458,,,,-1.7011280839451939
2008-12-12,3415.76,3532.96,3381.1499,3516.4399,356118492,,,,0.6318696232823852
2008-12-15,3557.73,3626.0601,3557.73,3595.6499,342983855,,,,4.649132388483173
2008-12-16,3588.4099,3672.6899,3585.6001,3664.21,308869245,,,,10.439287175752753
2008-12-17,3701.8701,3702.6599,3550.6499,3561.1799,357366804,,,,9.32953160449331
2008-12-18,3560.46,3694.4199,3531.71,3684.77,353902397,,,,17.232507635144195
2008-12-19,3668.52,3741.25,3668.52,3714.0801,374315913,,,,13.848514851485145
2008-12-22,3722.3799,3755.5,3655.5801,3669.73,299678238,,,,12.59465396840982
2008-12-23,3644.1899,3648.71,3563.8401,3576.48,253348422,,,,11.786662159126527
2008-12-24,3561.8999,3563.4299,3519.98,3540.1101,254683811,,,,7.8834836102505506
2008-12-26,3561.6799,3595.8799,3457.1899,3469.45,234183623,,,,5.275212244349661
2008-12-29,3468.73,3547.5901,3419.8601,3541.45,248586677,,,,9.873387089268146
2008-12-30,3567.8601,3627.3201,3531.8999,3608.6001,323991875,,,,13.111622731404568
2008-12-31,3637.3799,3652.6599,3576.3501,3596.8501,313491875,,,,12.247579484631379
2009-01-01,3618,3696.04,3618,3691.75,261374652,,,,10.08057149401766
2009-01-02,3720.1201,3763.6001,3688.4099,3725.3799,382747672,,,,13.619527341558019
2009-01-05,3773.6499,3831.45,3769.6699,3823.75,335064910,,,,14.747724108869694
2009-01-06,3821.79,3869.97,3774.3301,3838.5801,370613688,,,,10.314806915468953
2009-01-07,3865.8601,3885.52,3539.3799,3568.45,526245262,,,,2.124073114820713
2009-01-09,3521.76,3577.8401,3427.51,3492.2,399914409,,,,-0.6893307063203337
2009-01-12,3469.0701,3471.8501,3369.3701,3392.6101,202059084,,,,-5.646817839523254
2009-01-13,3375.79,3434.0701,3333.78,3361.98,236544226,,,,-8.248162632600206
2009-01-14,3398.8799,3472.6201,3398.8799,3459.73,188773777,,,,-2.848772116230356
2009-01-15,3379.3201,3379.3201,3322.4299,3354.53,193417119,,,,-8.962296154169724
